,secID,tradeDate,preClosePrice,openPrice,highestPrice,lowestPrice,closePrice,chg,chgPct
1767,SGAUCI.XSGE,2015-08-13,1191.01,1190.5,,,1184.94,14.42,0.012319
1768,SGAUCI.XSGE,2015-08-14,1184.94,1179.37,,,1177.85,-11.39,-0.009578
1769,SGAUCI.XSGE,2015-08-17,1177.85,1178.61,,,1177.85,0.5,0.000425
1770,SGAUCI.XSGE,2015-08-18,1177.85,1179.12,,,1175.83,1.77,0.001508
1771,SGAUCI.XSGE,2015-08-19,1175.83,1174.06,,,1181.4,4.05,0.00344
1772,SGAUCI.XSGE,2015-08-20,1181.4,1180.64,,,1198.59,25.29,0.021555
1773,SGAUCI.XSGE,2015-08-21,1198.59,1199.61,,,1218.07,27.57,0.023158
1774,SGAUCI.XSGE,2015-08-24,1218.07,1215.54,,,1214.02,-2.03,-0.001669
1775,SGAUCI.XSGE,2015-08-25,1214.02,1216.05,,,1211.49,-5.82,-0.004781
1776,SGAUCI.XSGE,2015-08-26,1211.49,1214.27,,,1197.84,-23.01,-0.018848
1777,SGAUCI.XSGE,2015-08-27,1197.84,1187.72,,,1187.47,-12.39,-0.010326
1778,SGAUCI.XSGE,2015-08-28,1187.47,1181.65,,,1189.99,6.32,0.005339
1779,SGAUCI.XSGE,2015-08-31,1189.99,1187.21,,,1191.51,5.31,0.004476
1780,SGAUCI.XSGE,2015-09-01,1191.51,1183.92,,,1197.58,5.31,0.004454
1781,SGAUCI.XSGE,2015-09-02,1197.58,1197.08,,,1196.82,6.07,0.005098
1782,SGAUCI.XSGE,2015-09-07,1196.82,1175.07,,,1177.35,-17.45,-0.014605
1783,SGAUCI.XSGE,2015-09-08,1177.35,1176.08,,,1174.82,-2.78,-0.002361
1784,SGAUCI.XSGE,2015-09-09,1174.82,1177.1,,,1178.11,3.8,0.003236
1785,SGAUCI.XSGE,2015-09-10,1178.11,1174.06,,,1162.43,-16.44,-0.013946
1786,SGAUCI.XSGE,2015-09-11,1162.43,1165.71,,,1161.41,-2.53,-0.002174
1787,SGAUCI.XSGE,2015-09-14,1161.41,1158.89,,,1159.64,-2.79,-0.0024
1788,SGAUCI.XSGE,2015-09-15,1159.64,1157.37,,,1159.9,3.54,0.003061
1789,SGAUCI.XSGE,2015-09-16,1159.9,1158.63,,,1159.9,0.26,0.000224
1790,SGAUCI.XSGE,2015-09-17,1159.9,1168.75,,,1173.3,15.17,0.013099
1791,SGAUCI.XSGE,2015-09-18,1173.3,1169.51,,,1180.13,7.08,0.006036
1792,SGAUCI.XSGE,2015-09-21,1180.13,1191.76,,,1192.27,14.67,0.012458
1793,SGAUCI.XSGE,2015-09-22,1192.27,1187.21,,,1185.95,-3.29,-0.002766
1794,SGAUCI.XSGE,2015-09-23,1185.95,1178.36,,,1181.65,-4.8,-0.004046
1795,SGAUCI.XSGE,2015-09-24,1181.65,1183.67,,,1191.26,13.15,0.011162
1796,SGAUCI.XSGE,2015-09-25,1191.26,1193.54,,,1199.86,12.14,0.010221
1797,SGAUCI.XSGE,2015-09-28,1199.86,1198.85,,,1187.47,-16.44,-0.013656
1798,SGAUCI.XSGE,2015-09-29,1187.47,1178.87,,,1174.82,-20.74,-0.017348
1799,SGAUCI.XSGE,2015-09-30,1174.82,1177.1,,,1168.5,-10.87,-0.009217
1800,SGAUCI.XSGE,2015-10-08,1168.5,1190.5,,,1188.22,15.17,0.012932
1801,SGAUCI.XSGE,2015-10-09,1188.22,1183.67,,,1188.98,-0.26,-0.000219
1802,SGAUCI.XSGE,2015-10-12,1188.98,1199.35,,,1205.17,16.69,0.014043
1803,SGAUCI.XSGE,2015-10-13,1205.17,1205.42,,,1196.06,-2.79,-0.002327
1804,SGAUCI.XSGE,2015-10-14,1196.06,1200.62,,,1215.79,17.2,0.01435
1805,SGAUCI.XSGE,2015-10-15,1215.79,1215.03,,,1222.37,13.15,0.010875
1806,SGAUCI.XSGE,2015-10-16,1222.37,1219.08,,,1218.83,-1.26,-0.001033
1807,SGAUCI.XSGE,2015-10-19,1218.83,1224.14,,,1215.03,-6.83,-0.00559
1808,SGAUCI.XSGE,2015-10-20,1215.03,1218.07,,,1213.77,-5.06,-0.004152
1809,SGAUCI.XSGE,2015-10-21,1213.77,1214.78,,,1215.03,2.78,0.002293
1810,SGAUCI.XSGE,2015-10-22,1215.03,1217.31,,,1210.99,-6.57,-0.005396
1811,SGAUCI.XSGE,2015-10-23,1210.99,1207.7,,,1218.57,9.35,0.007732
1812,SGAUCI.XSGE,2015-10-26,1218.57,1221.61,,,1207.45,-4.8,-0.00396
1813,SGAUCI.XSGE,2015-10-27,1207.45,1208.96,,,1208.71,-0.51,-0.000422
1814,SGAUCI.XSGE,2015-10-28,1208.71,1206.18,,,1216.3,6.83,0.005647
1815,SGAUCI.XSGE,2015-10-29,1216.3,1219.84,,,1202.64,-9.86,-0.008132
1816,SGAUCI.XSGE,2015-10-30,1202.64,1196.82,,,1187.97,-27.06,-0.022271
1817,SGAUCI.XSGE,2015-11-02,1187.97,1180.13,,,1181.14,-11.13,-0.009335
1818,SGAUCI.XSGE,2015-11-03,1181.14,1178.87,,,1176.34,-3.54,-0.003
1819,SGAUCI.XSGE,2015-11-04,1176.34,1172.04,,,1159.64,-16.7,-0.014197
1820,SGAUCI.XSGE,2015-11-05,1159.64,1156.1,,,1150.29,-13.15,-0.011303
1821,SGAUCI.XSGE,2015-11-06,1150.29,1149.27,,,1152.31,-2.78,-0.002407
1822,SGAUCI.XSGE,2015-11-09,1152.31,1151.8,,,1136.38,-14.66,-0.012736
1823,SGAUCI.XSGE,2015-11-10,1136.38,1136.63,,,1139.51,3.13,0.002754
1824,SGAUCI.XSGE,2015-11-11,1139.51,1139.11,,,1142.14,4.55,0.004
1825,SGAUCI.XSGE,2015-11-12,1142.14,1140.32,,,1140.32,0.05,4.4e-05
1826,SGAUCI.XSGE,2015-11-13,1140.32,1136.07,,,1137.64,-3.39,-0.002971
1827,SGAUCI.XSGE,2015-11-16,1137.64,1137.59,,,1157.11,21.44,0.018879
1828,SGAUCI.XSGE,2015-11-17,1157.11,1153.07,,,1135.62,-12.39,-0.010793
1829,SGAUCI.XSGE,2015-11-18,1135.62,1135.62,,,1128.53,-12.65,-0.011085
1830,SGAUCI.XSGE,2015-11-19,1128.53,1127.27,,,1135.11,6.32,0.005599
1831,SGAUCI.XSGE,2015-11-20,1135.11,1129.8,,,1142.7,12.9,0.011418
1832,SGAUCI.XSGE,2015-11-23,1142.7,1141.43,,,1127.78,-9.35,-0.008222
1833,SGAUCI.XSGE,2015-11-24,1127.78,1127.52,,,1128.53,-4.56,-0.004024
1834,SGAUCI.XSGE,2015-11-25,1128.53,1133.09,,,1137.89,11.13,0.009878
1835,SGAUCI.XSGE,2015-11-26,1137.89,1133.09,,,1130.81,-6.83,-0.006004
1836,SGAUCI.XSGE,2015-11-27,1130.81,1130.05,,,1127.78,-2.02,-0.001788
1837,SGAUCI.XSGE,2015-11-30,1127.78,1125.5,,,1108.55,-20.24,-0.017931
1838,SGAUCI.XSGE,2015-12-01,1108.55,1110.83,,,1133.85,21.25,0.019099
1839,SGAUCI.XSGE,2015-12-02,1133.85,1130.31,,,1127.52,3.29,0.002926
1840,SGAUCI.XSGE,2015-12-03,1127.52,1126.51,,,1112.85,-16.19,-0.01434
1841,SGAUCI.XSGE,2015-12-04,1112.85,1115.64,,,1122.72,8.35,0.007493
1842,SGAUCI.XSGE,2015-12-07,1122.72,1122.21,,,1151.04,31.36,0.028008
1843,SGAUCI.XSGE,2015-12-08,1151.04,1148.52,,,1139.66,-1.27,-0.001113
1844,SGAUCI.XSGE,2015-12-09,1139.66,1136.12,,,1144.72,3.29,0.002882
1845,SGAUCI.XSGE,2015-12-10,1144.72,1147.5,,,1141.69,0.51,0.000447
1846,SGAUCI.XSGE,2015-12-11,1141.69,1141.43,,,1142.95,-3.79,-0.003305
1847,SGAUCI.XSGE,2015-12-14,1142.95,1135.36,,,1148.01,9.36,0.00822
1848,SGAUCI.XSGE,2015-12-15,1148.01,1142.7,,,1137.39,-8.34,-0.007279
1849,SGAUCI.XSGE,2015-12-16,1137.39,1139.16,,,1139.41,-5.06,-0.004421
1850,SGAUCI.XSGE,2015-12-17,1139.41,1140.93,,,1142.45,4.3,0.003778
1851,SGAUCI.XSGE,2015-12-18,1142.45,1141.43,,,1134.1,-10.62,-0.009277
1852,SGAUCI.XSGE,2015-12-21,1134.1,1136.12,,,1149.53,15.43,0.013606
1853,SGAUCI.XSGE,2015-12-22,1149.53,1148.01,,,1157.11,14.66,0.012832
1854,SGAUCI.XSGE,2015-12-23,1157.11,1155.34,,,1151.8,-3.54,-0.003064
1855,SGAUCI.XSGE,2015-12-24,1151.8,1151.04,,,1153.07,-1.01,-0.000875
1856,SGAUCI.XSGE,2015-12-25,1153.07,1153.07,,,1155.09,3.79,0.003292
1857,SGAUCI.XSGE,2015-12-28,1155.09,1155.09,,,1151.55,-3.04,-0.002633
1858,SGAUCI.XSGE,2015-12-29,1151.55,1150.79,,,1154.84,2.78,0.002413
1859,SGAUCI.XSGE,2015-12-30,1154.84,1152.31,,,1154.08,2.78,0.002415
1860,SGAUCI.XSGE,2015-12-31,1154.08,1150.03,,,1143.46,-9.86,-0.008549
1861,SGAUCI.XSGE,2016-01-04,1143.46,1146.74,,,1154.33,9.61,0.008395
1862,SGAUCI.XSGE,2016-01-05,1154.33,1158.63,,,1164.96,15.18,0.013203
1863,SGAUCI.XSGE,2016-01-06,1164.96,1165.97,,,1170.52,8.6,0.007402
1864,SGAUCI.XSGE,2016-01-07,1170.52,1178.87,,,1196.82,32.12,0.027578
1865,SGAUCI.XSGE,2016-01-08,1196.82,1197.33,,,1197.84,12.4,0.01046
1866,SGAUCI.XSGE,2016-01-11,1197.84,1197.84,,,1201.12,2.02,0.001685
1867,SGAUCI.XSGE,2016-01-12,1201.12,1196.82,,,1186.71,-10.62,-0.00887
1868,SGAUCI.XSGE,2016-01-13,1186.71,1177.85,,,1174.82,-15.17,-0.012748
1869,SGAUCI.XSGE,2016-01-14,1174.82,1173.55,,,1183.92,7.58,0.006444
1870,SGAUCI.XSGE,2016-01-15,1183.92,1178.87,,,1176.59,-2.78,-0.002357
1871,SGAUCI.XSGE,2016-01-18,1176.59,1177.6,,,1181.14,4.3,0.003654
1872,SGAUCI.XSGE,2016-01-19,1181.14,1181.4,,,1179.62,-3.04,-0.00257
1873,SGAUCI.XSGE,2016-01-20,1179.62,1176.08,,,1182.66,2.78,0.002356
1874,SGAUCI.XSGE,2016-01-21,1182.66,1192.78,,,1195.05,15.43,0.01308
1875,SGAUCI.XSGE,2016-01-22,1195.05,1191.26,,,1189.74,-3.04,-0.002549
1876,SGAUCI.XSGE,2016-01-25,1189.74,1189.24,,,1192.78,3.54,0.002977
1877,SGAUCI.XSGE,2016-01-26,1192.78,1195.05,,,1208.46,17.96,0.015086
1878,SGAUCI.XSGE,2016-01-27,1208.46,1205.42,,,1210.73,10.11,0.008421
1879,SGAUCI.XSGE,2016-01-28,1210.73,1210.99,,,1207.95,-1.01,-0.000835
1880,SGAUCI.XSGE,2016-01-29,1207.95,1209.47,,,1205.42,-4.81,-0.003974
1881,SGAUCI.XSGE,2016-02-01,1205.42,1205.93,,,1213.52,7.09,0.005877
1882,SGAUCI.XSGE,2016-02-02,1213.52,1215.29,,,1216.8,8.85,0.007326
1883,SGAUCI.XSGE,2016-02-03,1216.8,1216.8,,,1221.36,4.3,0.003533
1884,SGAUCI.XSGE,2016-02-04,1221.36,1224.14,,,1234.0,14.16,0.011608
1885,SGAUCI.XSGE,2016-02-05,1234.0,1237.29,,,1243.87,16.95,0.013815
1886,SGAUCI.XSGE,2016-02-15,1243.87,1307.6,,,1295.72,53.37,0.042959
1887,SGAUCI.XSGE,2016-02-16,1295.72,1288.89,,,1280.29,-20.99,-0.01613
1888,SGAUCI.XSGE,2016-02-17,1280.29,1291.92,,,1290.15,8.85,0.006907
1889,SGAUCI.XSGE,2016-02-18,1290.15,1289.9,,,1289.14,1.01,0.000784
1890,SGAUCI.XSGE,2016-02-19,1289.14,1287.37,,,1305.07,15.68,0.012161
1891,SGAUCI.XSGE,2016-02-22,1305.07,1309.88,,,1295.97,-3.03,-0.002333
1892,SGAUCI.XSGE,2016-02-23,1295.97,1286.61,,,1296.47,-9.36,-0.007168
1893,SGAUCI.XSGE,2016-02-24,1296.47,1299.76,,,1307.35,14.67,0.011349
1894,SGAUCI.XSGE,2016-02-25,1307.35,1316.46,,,1322.78,17.96,0.013764
1895,SGAUCI.XSGE,2016-02-26,1322.78,1321.77,,,1324.55,-1.77,-0.001335
1896,SGAUCI.XSGE,2016-02-29,1324.55,1323.54,,,1312.16,-9.1,-0.006887
1897,SGAUCI.XSGE,2016-03-01,1312.16,1315.7,,,1330.62,20.99,0.016027
1898,SGAUCI.XSGE,2016-03-02,1330.62,1330.37,,,1314.43,-6.83,-0.005169
1899,SGAUCI.XSGE,2016-03-03,1314.43,1317.72,,,1325.56,5.82,0.00441
1900,SGAUCI.XSGE,2016-03-04,1325.56,1328.85,,,1343.52,21.25,0.016071
1901,SGAUCI.XSGE,2016-03-07,1343.52,1345.29,,,1343.77,8.09,0.006057
1902,SGAUCI.XSGE,2016-03-08,1343.77,1351.86,,,1349.08,2.27,0.001685
1903,SGAUCI.XSGE,2016-03-09,1349.08,1353.89,,,1335.68,-13.4,-0.009933
1904,SGAUCI.XSGE,2016-03-10,1335.68,1335.17,,,1324.8,-18.97,-0.014117
1905,SGAUCI.XSGE,2016-03-11,1324.8,1320.25,,,1344.28,15.18,0.011421
1906,SGAUCI.XSGE,2016-03-14,1344.28,1342.0,,,1327.84,-13.91,-0.010367
1907,SGAUCI.XSGE,2016-03-15,1327.84,1330.37,,,1304.31,-31.11,-0.023296
1908,SGAUCI.XSGE,2016-03-16,1304.31,1310.89,,,1312.41,-3.03,-0.002303
1909,SGAUCI.XSGE,2016-03-17,1312.41,1308.87,,,1331.88,25.54,0.019551
1910,SGAUCI.XSGE,2016-03-18,1331.88,1334.41,,,1332.14,13.91,0.010552
1911,SGAUCI.XSGE,2016-03-21,1332.14,1320.75,,,1313.67,-20.24,-0.015173
1912,SGAUCI.XSGE,2016-03-22,1313.67,1313.17,,,1322.27,2.02,0.00153
1913,SGAUCI.XSGE,2016-03-23,1322.27,1327.33,,,1306.84,-10.12,-0.007684
1914,SGAUCI.XSGE,2016-03-24,1306.84,1296.73,,,1290.4,-28.58,-0.021668
1915,SGAUCI.XSGE,2016-03-25,1290.4,1296.47,,,1295.46,1.26,0.000974
1916,SGAUCI.XSGE,2016-03-28,1295.46,1294.7,,,1290.15,-5.57,-0.004299
1917,SGAUCI.XSGE,2016-03-29,1290.15,1293.69,,,1293.69,3.54,0.002744
1918,SGAUCI.XSGE,2016-03-30,1293.69,1295.72,,,1308.11,14.16,0.010943
1919,SGAUCI.XSGE,2016-03-31,1308.11,1305.07,,,1295.72,-9.1,-0.006974
1920,SGAUCI.XSGE,2016-04-01,1295.72,1302.54,,,1301.03,3.04,0.002342
1921,SGAUCI.XSGE,2016-04-05,1301.03,1290.15,,,1295.21,-4.05,-0.003117
1922,SGAUCI.XSGE,2016-04-06,1295.21,1302.54,,,1298.75,5.56,0.004299
1923,SGAUCI.XSGE,2016-04-07,1298.75,1290.91,,,1297.23,-2.03,-0.001562
1924,SGAUCI.XSGE,2016-04-08,1297.23,1307.1,,,1305.07,9.86,0.007613
1925,SGAUCI.XSGE,2016-04-11,1305.07,1303.56,,,1319.79,12.69,0.009709
1926,SGAUCI.XSGE,2016-04-12,1319.79,1321.97,,,1328.04,14.22,0.010823
1927,SGAUCI.XSGE,2016-04-13,1328.04,1329.71,,,1322.07,-2.88,-0.002174
1928,SGAUCI.XSGE,2016-04-14,1322.07,1321.51,,,1310.54,-16.08,-0.012121
1929,SGAUCI.XSGE,2016-04-15,1310.54,1310.33,,,1308.87,-5.31,-0.004041
1930,SGAUCI.XSGE,2016-04-18,1308.87,1309.88,,,1309.88,1.01,0.000772
1931,SGAUCI.XSGE,2016-04-19,1309.88,1318.73,,,1322.78,11.13,0.008485
1932,SGAUCI.XSGE,2016-04-20,1322.78,1327.84,,,1325.81,12.9,0.009826
1933,SGAUCI.XSGE,2016-04-21,1325.81,1328.85,,,1344.53,15.93,0.01199
1934,SGAUCI.XSGE,2016-04-22,1344.53,1355.4,,,1326.07,-8.34,-0.00625
1935,SGAUCI.XSGE,2016-04-25,1326.07,1328.6,,,1316.96,-17.45,-0.013077
1936,SGAUCI.XSGE,2016-04-26,1316.96,1317.72,,,1314.94,-4.3,-0.003259
1937,SGAUCI.XSGE,2016-04-27,1314.94,1315.95,,,1331.63,11.63,0.008811
1938,SGAUCI.XSGE,2016-04-28,1331.63,1333.65,,,1337.95,10.62,0.008001
1939,SGAUCI.XSGE,2016-04-29,1337.95,1342.25,,,1359.2,27.32,0.020512
1940,SGAUCI.XSGE,2016-05-03,1359.2,1375.89,,,1385.5,32.62,0.024112
1941,SGAUCI.XSGE,2016-05-04,1385.5,1384.24,,,1369.06,-10.12,-0.007338
1942,SGAUCI.XSGE,2016-05-05,1369.06,1373.62,,,1367.04,-6.32,-0.004602
1943,SGAUCI.XSGE,2016-05-06,1367.04,1374.63,,,1369.57,-1.52,-0.001109
1944,SGAUCI.XSGE,2016-05-09,1369.57,1379.94,,,1366.03,0.51,0.000373
1945,SGAUCI.XSGE,2016-05-10,1366.03,1359.45,,,1353.63,-20.49,-0.014911
1946,SGAUCI.XSGE,2016-05-11,1353.63,1351.86,,,1360.21,8.09,0.005983
1947,SGAUCI.XSGE,2016-05-12,1360.21,1362.99,,,1356.16,3.54,0.002617
1948,SGAUCI.XSGE,2016-05-13,1356.16,1356.92,,,1366.28,6.58,0.004839
1949,SGAUCI.XSGE,2016-05-16,1366.28,1355.15,,,1376.14,16.44,0.012091
1950,SGAUCI.XSGE,2016-05-17,1376.14,1379.43,,,1366.28,0.51,0.000373
1951,SGAUCI.XSGE,2016-05-18,1366.28,1364.0,,,1366.79,-3.28,-0.002394
1952,SGAUCI.XSGE,2016-05-19,1366.79,1365.52,,,1345.29,-23.27,-0.017003
1953,SGAUCI.XSGE,2016-05-20,1345.29,1335.93,,,1346.05,-12.39,-0.009121
1954,SGAUCI.XSGE,2016-05-23,1346.05,1349.59,,,1342.76,0.25,0.000186
1955,SGAUCI.XSGE,2016-05-24,1342.76,1338.21,,,1333.4,-10.88,-0.008094
1956,SGAUCI.XSGE,2016-05-25,1333.4,1329.35,,,1313.67,-24.28,-0.018147
1957,SGAUCI.XSGE,2016-05-26,1313.67,1311.14,,,1318.73,-3.54,-0.002677
1958,SGAUCI.XSGE,2016-05-27,1318.73,1319.74,,,1312.66,-2.28,-0.001734
1959,SGAUCI.XSGE,2016-05-30,1312.66,1309.12,,,1297.23,-14.17,-0.010805
1960,SGAUCI.XSGE,2016-05-31,1297.23,1298.75,,,1309.88,10.62,0.008174
1961,SGAUCI.XSGE,2016-06-01,1309.88,1306.09,,,1311.9,7.08,0.005426
1962,SGAUCI.XSGE,2016-06-02,1311.9,1314.18,,,1313.42,1.77,0.001349
1963,SGAUCI.XSGE,2016-06-03,1313.42,1312.66,,,1308.36,0.0,0.0
1964,SGAUCI.XSGE,2016-06-06,1308.36,1331.63,,,1337.45,29.85,0.022828
1965,SGAUCI.XSGE,2016-06-07,1337.45,1339.98,,,1339.72,5.31,0.003979
1966,SGAUCI.XSGE,2016-06-08,1339.72,1335.42,,,1348.32,8.6,0.006419
1967,SGAUCI.XSGE,2016-06-13,1348.32,1375.89,,,1386.77,45.53,0.033946
1968,SGAUCI.XSGE,2016-06-14,1386.77,1391.07,,,1382.72,3.03,0.002196
1969,SGAUCI.XSGE,2016-06-15,1382.72,1388.54,,,1392.08,7.08,0.005112
1970,SGAUCI.XSGE,2016-06-16,1392.08,1388.03,,,1416.11,25.8,0.018557
1971,SGAUCI.XSGE,2016-06-17,1416.11,1416.11,,,1381.96,-18.72,-0.013365
1972,SGAUCI.XSGE,2016-06-20,1381.96,1389.04,,,1384.74,-13.91,-0.009945
1973,SGAUCI.XSGE,2016-06-21,1384.74,1384.24,,,1381.96,-6.32,-0.004552
1974,SGAUCI.XSGE,2016-06-22,1381.96,1370.83,,,1363.75,-20.74,-0.01498
1975,SGAUCI.XSGE,2016-06-23,1363.75,1361.22,,,1364.51,-3.29,-0.002405
1976,SGAUCI.XSGE,2016-06-24,1364.51,1357.68,,,1427.74,62.47,0.045757
1977,SGAUCI.XSGE,2016-06-27,1427.74,1434.06,,,1439.88,42.49,0.030407
1978,SGAUCI.XSGE,2016-06-28,1439.88,1442.16,,,1433.3,2.78,0.001943
1979,SGAUCI.XSGE,2016-06-29,1433.3,1430.78,,,1438.11,0.76,0.000529
1980,SGAUCI.XSGE,2016-06-30,1438.11,1439.12,,,1431.53,-2.53,-0.001764
1981,SGAUCI.XSGE,2016-07-01,1431.53,1434.32,,,1452.53,16.44,0.011448
1982,SGAUCI.XSGE,2016-07-04,1452.53,1457.08,,,1477.82,33.89,0.023471
1983,SGAUCI.XSGE,2016-07-05,1477.82,1480.1,,,1470.99,1.26,0.000857
1984,SGAUCI.XSGE,2016-07-06,1470.99,1475.8,,,1500.83,28.58,0.019412
1985,SGAUCI.XSGE,2016-07-07,1500.83,1502.1,,,1495.78,9.11,0.006128
1986,SGAUCI.XSGE,2016-07-08,1495.78,1490.21,,,1481.11,-17.2,-0.01148
1987,SGAUCI.XSGE,2016-07-11,1481.11,1472.25,,,1492.24,9.62,0.006489
1988,SGAUCI.XSGE,2016-07-12,1492.24,1482.12,,,1485.15,-3.8,-0.002552
1989,SGAUCI.XSGE,2016-07-13,1485.15,1476.05,,,1470.99,-14.67,-0.009874
1990,SGAUCI.XSGE,2016-07-14,1470.99,1469.73,,,1461.13,-5.81,-0.003961
1991,SGAUCI.XSGE,2016-07-15,1461.13,1448.23,,,1461.63,-6.58,-0.004482
1992,SGAUCI.XSGE,2016-07-18,1461.63,1458.09,,,1457.59,2.53,0.001739
1993,SGAUCI.XSGE,2016-07-19,1457.59,1458.85,,,1460.37,3.8,0.002609
1994,SGAUCI.XSGE,2016-07-20,1460.37,1460.87,,,1454.55,-6.32,-0.004326
1995,SGAUCI.XSGE,2016-07-21,1454.55,1440.89,,,1439.63,-20.74,-0.014202
1996,SGAUCI.XSGE,2016-07-22,1439.63,1441.15,,,1448.23,9.11,0.00633
1997,SGAUCI.XSGE,2016-07-25,1448.23,1447.72,,,1440.64,-7.84,-0.005413
1998,SGAUCI.XSGE,2016-07-26,1440.64,1440.13,,,1442.66,-0.51,-0.000353
1999,SGAUCI.XSGE,2016-07-27,1442.66,1444.18,,,1441.65,0.0,0.0
2000,SGAUCI.XSGE,2016-07-28,1441.65,1444.69,,,1463.15,20.74,0.014379
2001,SGAUCI.XSGE,2016-07-29,1463.15,1465.93,,,1454.04,-1.27,-0.000873
2002,SGAUCI.XSGE,2016-08-01,1454.04,1466.94,,,1465.17,6.57,0.004504
2003,SGAUCI.XSGE,2016-08-02,1465.17,1466.69,,,1472.76,7.84,0.005352
2004,SGAUCI.XSGE,2016-08-03,1472.76,1480.6,,,1480.1,11.13,0.007577
2005,SGAUCI.XSGE,2016-08-04,1480.1,1479.84,,,1465.68,-15.17,-0.010244
2006,SGAUCI.XSGE,2016-08-05,1465.68,1480.35,,,1483.64,11.39,0.007736
2007,SGAUCI.XSGE,2016-08-08,1483.64,1466.94,,,1452.02,-28.08,-0.018972
2008,SGAUCI.XSGE,2016-08-09,1452.02,1455.06,,,1450.76,-8.85,-0.006063
2009,SGAUCI.XSGE,2016-08-10,1450.76,1452.53,,,1471.5,17.46,0.012008
2010,SGAUCI.XSGE,2016-08-11,1471.5,1472.76,,,1459.36,-4.04,-0.002761
2011,SGAUCI.XSGE,2016-08-12,1459.36,1463.15,,,1458.09,-4.81,-0.003288
2012,SGAUCI.XSGE,2016-08-15,1458.09,1470.48,,,1455.31,-6.32,-0.004324
2013,SGAUCI.XSGE,2016-08-16,1455.31,1452.78,,,1461.88,1.77,0.001212
2014,SGAUCI.XSGE,2016-08-17,1461.88,1461.13,,,1454.8,-3.54,-0.002427
2015,SGAUCI.XSGE,2016-08-18,1454.8,1457.59,,,1463.4,5.81,0.003986
2016,SGAUCI.XSGE,2016-08-19,1463.4,1463.4,,,1463.4,2.27,0.001554
2017,SGAUCI.XSGE,2016-08-22,1463.4,1453.29,,,1450.25,-12.14,-0.008301
2018,SGAUCI.XSGE,2016-08-23,1450.25,1453.54,,,1453.03,-2.28,-0.001567
2019,SGAUCI.XSGE,2016-08-24,1453.03,1457.59,,,1453.79,0.76,0.000523
2020,SGAUCI.XSGE,2016-08-25,1453.79,1450.0,,,1440.39,-13.91,-0.009565
2021,SGAUCI.XSGE,2016-08-26,1440.39,1435.33,,,1440.64,-2.02,-0.0014
2022,SGAUCI.XSGE,2016-08-29,1440.64,1448.23,,,1436.09,-1.51,-0.00105
2023,SGAUCI.XSGE,2016-08-30,1436.09,1439.12,,,1439.88,-4.05,-0.002805
2024,SGAUCI.XSGE,2016-08-31,1439.88,1437.86,,,1433.56,-7.59,-0.005267
2025,SGAUCI.XSGE,2016-09-01,1433.56,1428.5,,,1430.27,-5.56,-0.003872
2026,SGAUCI.XSGE,2016-09-02,1430.27,1426.98,,,1432.29,1.01,0.000706
2027,SGAUCI.XSGE,2016-09-05,1432.29,1445.95,,,1450.0,16.7,0.011651
2028,SGAUCI.XSGE,2016-09-06,1450.0,1450.5,,,1451.52,5.57,0.003852
2029,SGAUCI.XSGE,2016-09-07,1451.52,1458.09,,,1471.24,20.99,0.014473
2030,SGAUCI.XSGE,2016-09-08,1471.24,1471.75,,,1469.22,3.04,0.002073
2031,SGAUCI.XSGE,2016-09-09,1469.22,1466.94,,,1460.11,-6.83,-0.004656
2032,SGAUCI.XSGE,2016-09-12,1460.11,1459.86,,,1454.3,-8.6,-0.005879
2033,SGAUCI.XSGE,2016-09-13,1454.3,1450.0,,,1454.04,-2.28,-0.001566
2034,SGAUCI.XSGE,2016-09-14,1454.04,1449.24,,,1446.71,-4.55,-0.003135
2035,SGAUCI.XSGE,2016-09-19,1446.71,1434.32,,,1439.37,-7.09,-0.004902
2036,SGAUCI.XSGE,2016-09-20,1439.37,1437.1,,,1440.89,3.29,0.002289
2037,SGAUCI.XSGE,2016-09-21,1440.89,1439.37,,,1443.42,4.05,0.002814
2038,SGAUCI.XSGE,2016-09-22,1443.42,1451.77,,,1455.31,14.67,0.010183
2039,SGAUCI.XSGE,2016-09-23,1455.31,1458.34,,,1457.59,4.81,0.003311
2040,SGAUCI.XSGE,2016-09-26,1457.59,1460.37,,,1457.33,-2.53,-0.001733
2041,SGAUCI.XSGE,2016-09-27,1457.33,1460.11,,,1455.31,-3.03,-0.002078
2042,SGAUCI.XSGE,2016-09-28,1455.31,1454.04,,,1443.93,-15.43,-0.010573
2043,SGAUCI.XSGE,2016-09-29,1443.93,1444.69,,,1440.39,-6.57,-0.004541
2044,SGAUCI.XSGE,2016-09-30,1440.39,1436.09,,,1443.17,0.51,0.000354
2045,SGAUCI.XSGE,2016-10-10,1443.17,1383.98,,,1388.23,-52.16,-0.036212
2046,SGAUCI.XSGE,2016-10-11,1388.23,1384.69,,,1390.26,5.26,0.003798
2047,SGAUCI.XSGE,2016-10-12,1390.26,1385.86,,,1388.99,0.6,0.000432
2048,SGAUCI.XSGE,2016-10-13,1388.99,1388.18,,,1396.53,6.83,0.004915
2049,SGAUCI.XSGE,2016-10-14,1396.53,1394.46,,,1394.86,2.38,0.001709
2050,SGAUCI.XSGE,2016-10-17,1394.86,1392.08,,,1396.88,0.0,0.0
2051,SGAUCI.XSGE,2016-10-18,1396.88,1396.13,,,1404.72,9.86,0.007069
